Title,URL,Location
Specialist - Accounts Payable,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124241/apply/email,"India, Gurgaon"
Director of Sales & Marketing市场销售总监,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/116612/apply/email,"China, Yunnan, Xishuangbanna"
Revenue Manager 收益管理经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112476/apply/email,"China, Yunnan, Xishuangbanna"
Catering Sales Executive,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123839/apply/email,"Hong Kong, Hong Kong<br />China, Sichuan, Sichuan"
Assistant Chief Engineer,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123835/apply/email,"Hong Kong, Hong Kong<br />China, Sichuan, Sichuan"
Housekeeping Supervisor | Crowne Plaza Auckland,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124293/apply/email,"New Zealand, Auckland"
Assistant Hygiene Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124290/apply/email,"Hong Kong, Hong Kong<br />China, Sichuan, Sichuan"
Front Desk Officer,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123910/apply/email,"Hong Kong, Hong Kong<br />China, Sichuan, Sichuan"
Duty Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123908/apply/email,"Hong Kong, Hong Kong<br />China, Sichuan, Sichuan"
Waiter/Waitress,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123909/apply/email,"Hong Kong, Hong Kong<br />China, Sichuan, Sichuan"
Assistant Manager of Finance and Business Support,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124291/apply/email,"Australia, Queensland, Hayman Island"
Director of Finance - InterContinental Indianapolis (Hotel Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112343/apply/email,"United States, Georgia, Atlanta"
Specialist Reservations Sales,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123939/apply/email,"China, Guangdong, Guangzhou"
Housekeeping Supervisor (Full-time) | Holiday Inn Sydney Potts Point,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124289/apply/email,"Australia, New South Wales, Sydney"
Food & Beverage Attendant (Casual) | Shutters at Crowne Plaza Sydney Coogee Beach,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124169/apply/email,"Australia, New South Wales, Coogee"
Banquet Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124288/apply/email,"Australia, New South Wales, Sydney"
EAM/ANA Crowne Plaza Osaka 副総支配人/ANAクラウンプラザホテル大阪,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124235/apply/email,"Japan, Osaka, Osaka-shi"
Stewarding Manager - Crowne Plaza Resort Guam,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120766/apply/email,"Guam, Tamuning"
Reservations and Instant Services Coordinator​ - voco Orchard Singapore,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117436/apply/email,"Singapore, Singapore"
Food & Beverage Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/116375/apply/email,"Australia, Australian Capital Territory, Canberra"
Businesss Development Manager - National Convention Centre,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123405/apply/email,"Australia, Australian Capital Territory, Canberra"
Hygiene Officer,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122847/apply/email,"Hong Kong, Hong Kong<br />China, Shanghai, Shanghai"
Events Operations Manager - National Convention Centre,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124097/apply/email,"Australia, Australian Capital Territory, Canberra"
Assistant Director of Convention Services - InterContinental Los Angeles Downtown,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124287/apply/email,"United States, California, Los Angeles"
Building Maintenance - FT - $21.50 hr. - Hotel,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120538/apply/email,"United States, California, Torrance"
"Supervisor, Front Desk (Overnight) - InterContinental San Francisco",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121996/apply/email,"United States, California, San Francisco"
Guest Experience Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124285/apply/email,"New Zealand, Wellington"
Concierge Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124282/apply/email,"Qatar, Doha"
Club InterContinental Receptionist,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124281/apply/email,"Qatar, Doha"
Reservation Sales Agent,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124283/apply/email,"Qatar, Doha"
"Front Desk Agent (Full-Time) - IHG Army Hotels - San Antonio, TX",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/100609/apply/email,"United States, Texas, San Antonio"
Guest Relations Supervisor at InterContinental Residences Business Bay & Crowne Plaza Business Bay (Pre-Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124278/apply/email,"United Arab Emirates, Dubai"
Barista- All Day Dining & IRD at InterContinental Residences Business Bay & Crowne Plaza Business Bay (Pre-Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124279/apply/email,"United Arab Emirates, Dubai"
Guest Experience Supervisor at InterContinental Residences Business Bay & Crowne Plaza Business Bay (Pre-Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124277/apply/email,"United Arab Emirates, Dubai"
Engineering Assistant - Multi-skilled at InterContinental Residences Business Bay & Crowne Plaza Business Bay (Pre-Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124276/apply/email,"United Arab Emirates, Dubai"
Painter cum Wallpaper Setter at InterContinental Residences Business Bay & Crowne Plaza Business Bay (Pre-Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124274/apply/email,"United Arab Emirates, Dubai"
HVAC Technician at InterContinental Residences Business Bay & Crowne Plaza Business Bay (Pre-Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124275/apply/email,"United Arab Emirates, Dubai"
Cook - Hotel Indigo San Diego Gaslamp,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/111385/apply/email,"United States, California, San Diego"
Electrician at InterContinental Residences Business Bay & Crowne Plaza Business Bay (Pre-Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124271/apply/email,"United Arab Emirates, Dubai"
Plumber at InterContinental Residences Business Bay & Crowne Plaza Business Bay (Pre-Opening),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124273/apply/email,"United Arab Emirates, Dubai"
Coordinator Group reservations (Part Time / $17.20 hr),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124272/apply/email,"United States, Missouri, Fort Leonard Wood"
Parkwoods Bartender (full time) - Crowne Plaza Atlanta Perimeter at Ravinia,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124265/apply/email,"United States, Georgia, Atlanta"
Director of Revenue Management (m/f/d),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124268/apply/email,"Germany, Berlin"
Banqueting Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124264/apply/email,"Jordan, Aqaba"
Room Attendant,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124249/apply/email,"United Kingdom, London"
"Barback - InterContinental, Washington D.C - The Wharf",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124262/apply/email,"United States, DC, Washington"
Sales Manager - MICE UK & Europe,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124252/apply/email,"United Kingdom, London"
Maintenance Utility,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123006/apply/email,"United States, North Carolina, Fort Bragg"
Human Resources Manager (TEMPORARY - 3 months) - InterContinental Los Angeles Downtown,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124225/apply/email,"United States, California, Los Angeles"
Senior Therapist,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124092/apply/email,"Saudi Arabia, Umluj"
Waiting Staff,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124253/apply/email,"United Kingdom, Cardiff"
F&B Server - Belgian Café - Crowne Plaza® Dubai Festival City,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124257/apply/email,"United Arab Emirates, Dubai"
Guest Experience Specialist (Reception) - Front Office - InterContinental® Dubai Festival City,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124256/apply/email,"United Arab Emirates, Dubai"
Guest Experience Specialist - Front Office - Crowne Plaza® Dubai Festival City,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122846/apply/email,"United Arab Emirates, Dubai"
Chef de Partie,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123783/apply/email,"United Kingdom, London"
Commis I (Pastry) at InterContinental Ras Al Khaimah Mina Al Arab Resort & Spa,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124255/apply/email,"United Arab Emirates, Ras Al Khaimah"
Franchise Hotel - Housekeeping Supervisor,https://franchisejobs.ihg.com/apply/b65fdfde-1c5f-459c-b8c0-6cf63aa60d17,"Bahrain, Manama"
Conference & Events Sales Executive ( Saudi Nationals only),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/123122/apply/email,"Saudi Arabia, Jeddah"
Director of Sales & Marketing,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124227/apply/email,"Indonesia, Jakarta"
Director of Sales,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124246/apply/email,"Philippines, Quezon City"
Director of Revenue,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124245/apply/email,"Qatar, Doha"
人事マネージャーホテルオペレーションジャパン:勤務地 東京コーポレートオフィスHuman Resources Manager Hotel Operations Japan based at Corporate Office,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120425/apply/email,"Japan, Tokyo"
Guest Service Agent (Part Time/Full Time) Holiday Inn Perth City Centre,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117378/apply/email,"Australia, Western Australia, Perth"
Lobby Host,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124146/apply/email,"United Kingdom, Cardiff"
Assistant Industrial Safety Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124243/apply/email,"Egypt, Cairo"
Night Receptionist,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124168/apply/email,"United Kingdom, Manchester"
销售主任,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124238/apply/email,"China, Beijing, Dongying"
会务接待员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124236/apply/email,"China, Beijing, Dongying"
Kitchen Artist,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124237/apply/email,"Egypt, Cairo"
Director of Human Resources,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124102/apply/email,"Hong Kong, Hong Kong<br />China, Guangdong, Shenzhen"
Kitchen & Laundry Equipment Technician - InterContinental Jeddah,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115732/apply/email,"Saudi Arabia, Jeddah"
Kitchen Steward - voco Kirkton Park Hunter Valley,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124234/apply/email,"Australia, New South Wales, Pokolbin"
Senior Loyalty Marketing Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124183/apply/email,"China, Shanghai, Shanghai"
"Global Sales Operations and Excellence, Data Specialist",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121412/apply/email,"Philippines, Makati City"
Plumber - InterContinental Jeddah,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117500/apply/email,"Saudi Arabia, Jeddah"
Asst Mgr Financial Planning & Analysis,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124191/apply/email,"India, Gurgaon"
人力资源经理-泸沽湖英迪格酒店 Manager of Human Resources - Hotel Indigo Lugu Lake,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124233/apply/email,"China, Yunnan, Lijiang"
人力资源总监-长春高新洲际酒店 & 长春高新假日酒店 Director of Human Resources -  InterContinental Changchun High Tech Zone & Holiday Inn Changchun High Tech Zone,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124231/apply/email,"China, Beijing"
Executive Housekeeper - Crowne Plaza Resort Saipan,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124230/apply/email,"United States, MP, Saipan"
人力资源经理-乌镇皇冠假日酒店 Manager of Human Resources - Crowne Plaza Wuzhen,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124232/apply/email,"China, Beijing, Tongxiang"
人力资源总监-深圳宝安京基华邑酒店 Director of Human Resources - HUALUXE Shenzhen Bao'an,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124229/apply/email,"China, Shanghai, Shanghai"
Food & Beverage Duty Manager | InterContinental Sanctuary Cove Resort,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124221/apply/email,"Australia, Queensland, Sanctuary Cove"
Franchise Hotel - 会务销售经理,https://franchisejobs.ihg.com/apply/9fb5ca0f-aab8-412f-845b-3947914139dc,"Mainland China, Guangzhou"
Franchise Hotel - 餐厅服务员,https://franchisejobs.ihg.com/apply/4c874e98-3ee8-456f-a48d-18f09e2f1183,"Mainland China, Guangzhou"
Franchise Hotel - 成本控制经理,https://franchisejobs.ihg.com/apply/d8e05ebb-74fa-46cd-933f-69e7c32f4523,"Mainland China, Guangzhou"
Groups & Meetings Sales Strategy Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124224/apply/email,"China, Shanghai, Shanghai"
Food & Beverage Attendant - Holiday Inn Dandenong,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124223/apply/email,"Australia, Victoria, Dandenong"
Sous Chef - voco Kirkton Park Hunter Valley,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124226/apply/email,"Australia, New South Wales, Pokolbin"
【契約社員】総支配人秘書/ 総務｜【Contract Employee】Executive Secretary/ Administrative  Coordinator,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124179/apply/email,"Japan, Tokyo, Shibuya-ku"
Catering & Banquet (C&B) Sales Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118537/apply/email,"Singapore, Singapore"
Representative Customer Care,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124181/apply/email,"China, Guangdong, Guangzhou"
Demi Chef (Full time),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124104/apply/email,"Australia, South Australia, Adelaide"
Group Sales Manager - Regent Santa Monica Beach Opening 2024,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124220/apply/email,"United States, California, Santa Monica"
Attendant Room,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124219/apply/email,"United States, Arizona, Sierra Vista"
In-Room Dining Manager - Regent Santa Monica Beach Opening 2024,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124155/apply/email,"United States, California, Santa Monica"
Demi Chef - Full Time,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124218/apply/email,"Australia, South Australia, Adelaide"
Food and Beverage Team Leader (Part Time),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124217/apply/email,"Australia, South Australia, Adelaide"
Room Attendant - SEASW,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124214/apply/email,"United States, Washington, Seattle"
Houseperson - SEASW,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/124215/apply/email,"United States, Washington, Seattle"
